competencia,cod_subgrupo,nome_subgrupo,valor_referencia,deflator,valor_real,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,ano,mes,tempo,data
2018-07,0413,Cir. reparadora,480,1.4029484745347331,673.42,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,0413,Cir. reparadora,480,1.4042122655737497,674.02,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,0413,Cir. reparadora,480,1.3975042451968052,670.8,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,0413,Cir. reparadora,480,1.391243648777307,667.8,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,0413,Cir. reparadora,480,1.394171408735652,669.2,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,0413,Cir. reparadora,480,1.392083283809937,668.2,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,0413,Cir. reparadora,480,1.387642826764291,666.07,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,0413,Cir. reparadora,480,1.3817015102701298,663.22,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,0413,Cir. reparadora,480,1.3714158910869771,658.28,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,0413,Cir. reparadora,480,1.3636431252729215,654.55,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,0413,Cir. reparadora,480,1.361872690774914,653.7,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,0413,Cir. reparadora,480,1.3617365171232017,653.63,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,0413,Cir. reparadora,480,1.3591541242870564,652.39,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,0413,Cir. reparadora,480,1.3576606975197845,651.68,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,0413,Cir. reparadora,480,1.358203979111429,651.94,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,0413,Cir. reparadora,480,1.3568471319794495,651.29,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,0413,Cir. reparadora,480,1.349962324126405,647.98,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,0413,Cir. reparadora,480,1.334614260134854,640.61,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,0413,Cir. reparadora,480,1.3318174435034964,639.27,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,0413,Cir. reparadora,480,1.3284962029960066,637.68,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,0413,Cir. reparadora,480,1.3275669061616937,637.23,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,0413,Cir. reparadora,480,1.3316951611612935,639.21,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,0413,Cir. reparadora,480,1.3367749058033465,641.65,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,0413,Cir. reparadora,480,1.333308304212394,639.99,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,0413,Cir. reparadora,480,1.328525612009161,637.69,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,0413,Cir. reparadora,480,1.325344784526298,636.17,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,0413,Cir. reparadora,480,1.3169165188059402,632.12,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,0413,Cir. reparadora,480,1.3056876053995046,626.73,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,0413,Cir. reparadora,480,1.2941694968772963,621.2,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,0413,Cir. reparadora,480,1.2769309293313236,612.93,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,0413,Cir. reparadora,480,1.2737465629240137,611.4,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,0413,Cir. reparadora,480,1.2628857455126057,606.19,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,0413,Cir. reparadora,480,1.2512491286164722,600.6,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,0413,Cir. reparadora,480,1.2473822436611226,598.74,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,0413,Cir. reparadora,480,1.2371141958356864,593.81,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,0413,Cir. reparadora,480,1.2305920579286644,590.68,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,0413,Cir. reparadora,480,1.2188907071401192,585.07,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,0413,Cir. reparadora,480,1.2083778201052038,580.02,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,0413,Cir. reparadora,480,1.1945213721878252,573.37,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,0413,Cir. reparadora,480,1.1797741947534075,566.29,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,0413,Cir. reparadora,480,1.1686718125343314,560.96,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,0413,Cir. reparadora,480,1.1602023354852886,556.9,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,0413,Cir. reparadora,480,1.153970892664898,553.91,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,0413,Cir. reparadora,480,1.142432326170575,548.37,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,0413,Cir. reparadora,480,1.1242199627736422,539.63,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,0413,Cir. reparadora,480,1.1124282236034455,533.97,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,0413,Cir. reparadora,480,1.1072242695366237,531.47,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,0413,Cir. reparadora,480,1.0998552394324266,527.93,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,0413,Cir. reparadora,480,1.1073854605642637,531.55,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,0413,Cir. reparadora,480,1.1113864517907102,533.47,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,0413,Cir. reparadora,480,1.114618846445402,535.02,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,0413,Cir. reparadora,480,1.1080811675568163,531.88,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,0413,Cir. reparadora,480,1.103556585556037,529.71,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,0413,Cir. reparadora,480,1.096756694052909,526.44,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,0413,Cir. reparadora,480,1.0909745290489494,523.67,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,0413,Cir. reparadora,480,1.0818866809291443,519.31,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,0413,Cir. reparadora,480,1.0742594389128632,515.64,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,0413,Cir. reparadora,480,1.0677461871711194,512.52,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,0413,Cir. reparadora,480,1.0652960063564991,511.34,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,0413,Cir. reparadora,480,1.066148925496897,511.75,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,0413,Cir. reparadora,480,1.0648710802006562,511.14,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,0413,Cir. reparadora,480,1.0624274969576537,509.97,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,0413,Cir. reparadora,480,1.059672348850642,508.64,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,0413,Cir. reparadora,480,1.0571352243122925,507.42,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,0413,Cir. reparadora,480,1.0541835104829405,506.01,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,0413,Cir. reparadora,480,1.048312957918596,503.19,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,0413,Cir. reparadora,480,1.043928458393344,501.09,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,0413,Cir. reparadora,480,1.0353351764289835,496.96,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,0413,Cir. reparadora,480,1.0336812863707905,496.17,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
2024-04,0413,Cir. reparadora,480,1.0297681673349175,494.29,controle,0,1,1,0,0,0,2024,4,76,2024-04-01
2024-05,0413,Cir. reparadora,480,1.0250529238850463,492.03,controle,0,1,1,0,0,0,2024,5,77,2024-05-01
2024-06,0413,Cir. reparadora,480,1.0229048237551606,490.99,controle,0,1,1,0,0,0,2024,6,78,2024-06-01
2024-07,0413,Cir. reparadora,480,1.0190325002541945,489.14,controle,0,1,1,0,0,0,2024,7,79,2024-07-01
2024-08,0413,Cir. reparadora,480,1.0192363475236994,489.23,controle,0,1,1,0,0,0,2024,8,80,2024-08-01
2024-09,0413,Cir. reparadora,480,1.014771353568,487.09,controle,0,1,1,0,0,0,2024,9,81,2024-09-01
2024-10,0413,Cir. reparadora,480,1.00912028,484.38,controle,0,1,1,0,0,0,2024,10,82,2024-10-01
2024-11,0413,Cir. reparadora,480,1.0052,482.5,controle,0,1,1,0,0,0,2024,11,83,2024-11-01
2024-12,0413,Cir. reparadora,480,1,480,controle,0,1,1,0,0,0,2024,12,84,2024-12-01
2025-01,0413,Cir. reparadora,540,0.998402555910543,539.14,controle,0,1,1,1,0,0,2025,1,85,2025-01-01
2025-02,0413,Cir. reparadora,540,0.9854926028136836,532.17,controle,0,1,1,1,0,0,2025,2,86,2025-02-01
2025-03,0413,Cir. reparadora,540,0.9800045771814674,529.2,controle,0,1,1,1,0,0,2025,3,87,2025-03-01
2025-04,0413,Cir. reparadora,540,0.9758086002006048,526.94,controle,0,1,1,1,0,0,2025,4,88,2025-04-01
2025-05,0413,Cir. reparadora,540,0.9723082903553256,525.05,controle,0,1,1,1,0,0,2025,5,89,2025-05-01
2025-06,0413,Cir. reparadora,540,0.969593428754812,523.58,controle,0,1,1,1,0,0,2025,6,90,2025-06-01
2025-07,0413,Cir. reparadora,540,0.9665006267492148,521.91,controle,0,1,1,1,0,0,2025,7,91,2025-07-01
2025-08,0413,Cir. reparadora,540,0.9647640514565928,520.97,controle,0,1,1,1,0,0,2025,8,92,2025-08-01
2025-09,0413,Cir. reparadora,540,0.9623581560664268,519.67,controle,0,1,1,1,0,0,2025,9,93,2025-09-01
2018-01,0414,Bucomaxilofacial,320,1.4400473769328803,460.82,controle,0,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,0414,Bucomaxilofacial,320,1.435453924374881,459.35,controle,0,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,0414,Bucomaxilofacial,320,1.4341631775151176,458.93,controle,0,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,0414,Bucomaxilofacial,320,1.4310149446369165,457.92,controle,0,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,0414,Bucomaxilofacial,320,1.4253136898774068,456.1,controle,0,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,0414,Bucomaxilofacial,320,1.407578204500698,450.43,controle,0,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,0414,Bucomaxilofacial,320,1.4029484745347331,448.94,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,0414,Bucomaxilofacial,320,1.4042122655737497,449.35,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,0414,Bucomaxilofacial,320,1.3975042451968052,447.2,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,0414,Bucomaxilofacial,320,1.391243648777307,445.2,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,0414,Bucomaxilofacial,320,1.394171408735652,446.13,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,0414,Bucomaxilofacial,320,1.392083283809937,445.47,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,0414,Bucomaxilofacial,320,1.387642826764291,444.05,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,0414,Bucomaxilofacial,320,1.3817015102701298,442.14,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,0414,Bucomaxilofacial,320,1.3714158910869771,438.85,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,0414,Bucomaxilofacial,320,1.3636431252729215,436.37,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,0414,Bucomaxilofacial,320,1.361872690774914,435.8,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,0414,Bucomaxilofacial,320,1.3617365171232017,435.76,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,0414,Bucomaxilofacial,320,1.3591541242870564,434.93,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,0414,Bucomaxilofacial,320,1.3576606975197845,434.45,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,0414,Bucomaxilofacial,320,1.358203979111429,434.63,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,0414,Bucomaxilofacial,320,1.3568471319794495,434.19,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,0414,Bucomaxilofacial,320,1.349962324126405,431.99,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,0414,Bucomaxilofacial,320,1.334614260134854,427.08,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,0414,Bucomaxilofacial,320,1.3318174435034964,426.18,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,0414,Bucomaxilofacial,320,1.3284962029960066,425.12,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,0414,Bucomaxilofacial,320,1.3275669061616937,424.82,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,0414,Bucomaxilofacial,320,1.3316951611612935,426.14,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,0414,Bucomaxilofacial,320,1.3367749058033465,427.77,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,0414,Bucomaxilofacial,320,1.333308304212394,426.66,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,0414,Bucomaxilofacial,320,1.328525612009161,425.13,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,0414,Bucomaxilofacial,320,1.325344784526298,424.11,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,0414,Bucomaxilofacial,320,1.3169165188059402,421.41,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,0414,Bucomaxilofacial,320,1.3056876053995046,417.82,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,0414,Bucomaxilofacial,320,1.2941694968772963,414.13,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,0414,Bucomaxilofacial,320,1.2769309293313236,408.62,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,0414,Bucomaxilofacial,320,1.2737465629240137,407.6,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,0414,Bucomaxilofacial,320,1.2628857455126057,404.12,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,0414,Bucomaxilofacial,320,1.2512491286164722,400.4,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,0414,Bucomaxilofacial,320,1.2473822436611226,399.16,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,0414,Bucomaxilofacial,320,1.2371141958356864,395.88,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,0414,Bucomaxilofacial,320,1.2305920579286644,393.79,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,0414,Bucomaxilofacial,320,1.2188907071401192,390.05,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,0414,Bucomaxilofacial,320,1.2083778201052038,386.68,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,0414,Bucomaxilofacial,320,1.1945213721878252,382.25,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,0414,Bucomaxilofacial,320,1.1797741947534075,377.53,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,0414,Bucomaxilofacial,320,1.1686718125343314,373.97,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,0414,Bucomaxilofacial,320,1.1602023354852886,371.26,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,0414,Bucomaxilofacial,320,1.153970892664898,369.27,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,0414,Bucomaxilofacial,320,1.142432326170575,365.58,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,0414,Bucomaxilofacial,320,1.1242199627736422,359.75,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,0414,Bucomaxilofacial,320,1.1124282236034455,355.98,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,0414,Bucomaxilofacial,320,1.1072242695366237,354.31,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,0414,Bucomaxilofacial,320,1.0998552394324266,351.95,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,0414,Bucomaxilofacial,320,1.1073854605642637,354.36,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,0414,Bucomaxilofacial,320,1.1113864517907102,355.64,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,0414,Bucomaxilofacial,320,1.114618846445402,356.68,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,0414,Bucomaxilofacial,320,1.1080811675568163,354.59,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,0414,Bucomaxilofacial,320,1.103556585556037,353.14,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,0414,Bucomaxilofacial,320,1.096756694052909,350.96,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,0414,Bucomaxilofacial,320,1.0909745290489494,349.11,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,0414,Bucomaxilofacial,320,1.0818866809291443,346.2,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,0414,Bucomaxilofacial,320,1.0742594389128632,343.76,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,0414,Bucomaxilofacial,320,1.0677461871711194,341.68,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,0414,Bucomaxilofacial,320,1.0652960063564991,340.89,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,0414,Bucomaxilofacial,320,1.066148925496897,341.17,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,0414,Bucomaxilofacial,320,1.0648710802006562,340.76,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,0414,Bucomaxilofacial,320,1.0624274969576537,339.98,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,0414,Bucomaxilofacial,320,1.059672348850642,339.1,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,0414,Bucomaxilofacial,320,1.0571352243122925,338.28,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,0414,Bucomaxilofacial,320,1.0541835104829405,337.34,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,0414,Bucomaxilofacial,320,1.048312957918596,335.46,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,0414,Bucomaxilofacial,320,1.043928458393344,334.06,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,0414,Bucomaxilofacial,320,1.0353351764289835,331.31,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,0414,Bucomaxilofacial,320,1.0336812863707905,330.78,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
2024-04,0414,Bucomaxilofacial,320,1.0297681673349175,329.53,controle,0,1,1,0,0,0,2024,4,76,2024-04-01
2024-05,0414,Bucomaxilofacial,320,1.0250529238850463,328.02,controle,0,1,1,0,0,0,2024,5,77,2024-05-01
2024-06,0414,Bucomaxilofacial,320,1.0229048237551606,327.33,controle,0,1,1,0,0,0,2024,6,78,2024-06-01
2024-07,0414,Bucomaxilofacial,320,1.0190325002541945,326.09,controle,0,1,1,0,0,0,2024,7,79,2024-07-01
2024-08,0414,Bucomaxilofacial,320,1.0192363475236994,326.16,controle,0,1,1,0,0,0,2024,8,80,2024-08-01
2024-09,0414,Bucomaxilofacial,320,1.014771353568,324.73,controle,0,1,1,0,0,0,2024,9,81,2024-09-01
2024-10,0414,Bucomaxilofacial,320,1.00912028,322.92,controle,0,1,1,0,0,0,2024,10,82,2024-10-01
2024-11,0414,Bucomaxilofacial,320,1.0052,321.66,controle,0,1,1,0,0,0,2024,11,83,2024-11-01
2024-12,0414,Bucomaxilofacial,320,1,320,controle,0,1,1,0,0,0,2024,12,84,2024-12-01
2025-01,0414,Bucomaxilofacial,360,0.998402555910543,359.42,controle,0,1,1,1,0,0,2025,1,85,2025-01-01
2025-02,0414,Bucomaxilofacial,360,0.9854926028136836,354.78,controle,0,1,1,1,0,0,2025,2,86,2025-02-01
2025-03,0414,Bucomaxilofacial,360,0.9800045771814674,352.8,controle,0,1,1,1,0,0,2025,3,87,2025-03-01
2025-04,0414,Bucomaxilofacial,360,0.9758086002006048,351.29,controle,0,1,1,1,0,0,2025,4,88,2025-04-01
2025-05,0414,Bucomaxilofacial,360,0.9723082903553256,350.03,controle,0,1,1,1,0,0,2025,5,89,2025-05-01
2025-06,0414,Bucomaxilofacial,360,0.969593428754812,349.05,controle,0,1,1,1,0,0,2025,6,90,2025-06-01
2025-07,0414,Bucomaxilofacial,360,0.9665006267492148,347.94,controle,0,1,1,1,0,0,2025,7,91,2025-07-01
2025-08,0414,Bucomaxilofacial,360,0.9647640514565928,347.32,controle,0,1,1,1,0,0,2025,8,92,2025-08-01
2025-09,0414,Bucomaxilofacial,360,0.9623581560664268,346.45,controle,0,1,1,1,0,0,2025,9,93,2025-09-01
2018-01,0415,Outras cirurgias,600,1.4400473769328803,864.03,controle,0,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,0415,Outras cirurgias,600,1.435453924374881,861.27,controle,0,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,0415,Outras cirurgias,600,1.4341631775151176,860.5,controle,0,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,0415,Outras cirurgias,600,1.4310149446369165,858.61,controle,0,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,0415,Outras cirurgias,600,1.4253136898774068,855.19,controle,0,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,0415,Outras cirurgias,600,1.407578204500698,844.55,controle,0,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,0415,Outras cirurgias,600,1.4029484745347331,841.77,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,0415,Outras cirurgias,600,1.4042122655737497,842.53,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,0415,Outras cirurgias,600,1.3975042451968052,838.5,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,0415,Outras cirurgias,600,1.391243648777307,834.75,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,0415,Outras cirurgias,600,1.394171408735652,836.5,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,0415,Outras cirurgias,600,1.392083283809937,835.25,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,0415,Outras cirurgias,600,1.387642826764291,832.59,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,0415,Outras cirurgias,600,1.3817015102701298,829.02,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,0415,Outras cirurgias,600,1.3714158910869771,822.85,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,0415,Outras cirurgias,600,1.3636431252729215,818.19,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,0415,Outras cirurgias,600,1.361872690774914,817.12,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,0415,Outras cirurgias,600,1.3617365171232017,817.04,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,0415,Outras cirurgias,600,1.3591541242870564,815.49,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,0415,Outras cirurgias,600,1.3576606975197845,814.6,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,0415,Outras cirurgias,600,1.358203979111429,814.92,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,0415,Outras cirurgias,600,1.3568471319794495,814.11,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,0415,Outras cirurgias,600,1.349962324126405,809.98,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,0415,Outras cirurgias,600,1.334614260134854,800.77,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,0415,Outras cirurgias,600,1.3318174435034964,799.09,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,0415,Outras cirurgias,600,1.3284962029960066,797.1,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,0415,Outras cirurgias,600,1.3275669061616937,796.54,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,0415,Outras cirurgias,600,1.3316951611612935,799.02,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,0415,Outras cirurgias,600,1.3367749058033465,802.06,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,0415,Outras cirurgias,600,1.333308304212394,799.98,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,0415,Outras cirurgias,600,1.328525612009161,797.12,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,0415,Outras cirurgias,600,1.325344784526298,795.21,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,0415,Outras cirurgias,600,1.3169165188059402,790.15,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,0415,Outras cirurgias,600,1.3056876053995046,783.41,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,0415,Outras cirurgias,600,1.2941694968772963,776.5,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,0415,Outras cirurgias,600,1.2769309293313236,766.16,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,0415,Outras cirurgias,600,1.2737465629240137,764.25,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,0415,Outras cirurgias,600,1.2628857455126057,757.73,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,0415,Outras cirurgias,600,1.2512491286164722,750.75,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,0415,Outras cirurgias,600,1.2473822436611226,748.43,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,0415,Outras cirurgias,600,1.2371141958356864,742.27,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,0415,Outras cirurgias,600,1.2305920579286644,738.36,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,0415,Outras cirurgias,600,1.2188907071401192,731.33,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,0415,Outras cirurgias,600,1.2083778201052038,725.03,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,0415,Outras cirurgias,600,1.1945213721878252,716.71,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,0415,Outras cirurgias,600,1.1797741947534075,707.86,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
